subject_id,baseline,endline,TOL_move_count1_bl,TOL_RT1_bl,TOL_move_count2_bl,TOL_RT2_bl,TOL_move_count3_bl,TOL_RT3_bl,TOL_move_count4_bl,TOL_RT4_bl,TOL_minimum_moves1_bl,TOL_minimum_moves2_bl,TOL_minimum_moves3_bl,TOL_minimum_moves4_bl,TOL_total_bl,land_ownership_bl,water_treatment_bl,water_treatment_frequency_bl,chlorinelastmonth_bl,treatment_actual,children_rec,education_rec,village_id,treatment,treatment0,treatment1,treatment2,treatment3,employed,married,age,BADS_RT1_end,BADS_RT2_end,BADS_RT3_end,BADS_RT4_end,BADS_RT5_end,BADS_RT6_end,BADS_RT7_end,BADS_RT8_end,BADS_RT9_end,BADS_response1_end,BADS_response2_end,BADS_response3_end,BADS_response4_end,BADS_response5_end,BADS_response6_end,BADS_response7_end,BADS_response8_end,BADS_response9_end,water_treatment_end,water_treatment_frequency_end,chlorinelastmonth_end,TOL_move_count1_end,TOL_RT1_end,TOL_move_count2_end,TOL_RT2_end,TOL_move_count3_end,TOL_RT3_end,TOL_move_count4_end,TOL_RT4_end,TOL_pass1_end,TOL_pass2_end,TOL_pass3_end,TOL_pass4_end,TOL_pass_total_end,TOL_total_end,BADS_AC_SS_end,BADS_AV_SS_end,BADS_scale_end,water_treatment_binary_end,work_hrs_daily_end,work_days_perwk_end,earnings_1wk_total_end,chlorine_treatment_end,tcr_end
151688,1,1,,123.515,,91.546997,9,214.11,5,170.688,1,2,2,4,14,Yes,Boil,Most of the time,Yes,1,1,Secondary,31,1,0,1,0,0,0,1,28,188.46899,75.843002,33.282001,31.983999,23.969,36.844002,43.437,17.733999,13.5,3,5,5,5,5,5,5,5,5,Chlorine,Most of the time,Yes,1,34,5,236.64101,2,64.079002,10,295.73401,1,1,1,0,3,18,20,10,30,1,8,5,1000,Yes,0
151689,0,1,,,,,,,,,,,,,,,,,,,3,Primary,33,2,0,0,1,0,1,1,29,234.532,135.265,17.016001,30.108999,31.452999,30.079,16.514999,29.672001,52.688,3,1,7,1,3,3,5,5,5,Boil,Most of the time,No,2,92.625,10,142.70399,3,112.782,10,70.563004,1,0,1,0,2,25,12,12,24,1,0,0,0,No,0
151690,1,1,1,36.797001,10,93.389999,2,13.359,10,202.828,1,2,2,4,23,Yes,Chlorine,Most of the time,Yes,2,1,Primary,33,2,0,0,1,0,0,0,20,178.23399,54.063,47.219002,34.75,31.389999,31.297001,35.875,35.640999,9.8590002,5,7,3,7,3,6,7,5,7,Chlorine,Most of the time,Yes,1,65.110001,10,63.077999,2,16.389999,5,37.969002,1,0,1,1,3,18,22,5,27,1,0,0,0,No,0
151691,1,0,1,10.922,10,36.75,2,16.063,10,133.89101,1,2,2,4,23,Yes,Water filter,Always,No,3,2,Primary,33,3,0,0,0,1,0,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151692,1,1,6,30.922001,10,26.469,6,32.25,10,36.875,1,2,2,4,32,Yes,Boil,Occasionally,Yes,3,2,Primary,33,3,0,0,0,1,0,1,28,159.093,18.938,36.375,53.280998,18.358999,19.25,12.079,14.828,12.156,3,5,2,5,7,4,7,2,5,Chlorine,Most of the time,Yes,1,20.906,10,61.469002,6,16.594,10,33.359001,1,0,1,0,2,27,19,12,31,1,4,5,300,,
151694,1,1,1,134.5,10,244.71899,2,11.328,10,129.125,1,2,2,4,23,Yes,Chlorine,Always,Yes,1,2,Secondary,33,1,0,1,0,0,1,1,30,289.96899,85.155998,22.891001,18.906,21.702999,18.219,104.578,32.702999,33.702999,7,6,6,6,4,5,5,5,5,Chlorine,Always,Yes,1,12.797,10,72.578003,3,23.952999,10,136.64101,1,0,1,0,2,24,22,6,28,1,0,0,0,Yes,1
151695,1,1,6,31.875,3,32.764999,5,25.125,5,32.265999,1,2,2,4,19,No,Water filter,Occasionally,No,2,3,Primary,33,2,0,0,1,0,1,1,23,268.35999,22.812,9.2340002,12.735,14.797,13.125,27.827999,42.514999,13.75,7,7,1,3,1,7,5,7,5,Chlorine,Always,Yes,1,13.625,3,21.608999,3,11.5,10,96.625,1,1,1,0,3,17,12,2,14,1,0,0,0,Yes,1
151696,0,0,,,,,,,,,,,,,,,,,,,3,Primary,30,1,0,1,0,0,0,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151697,0,1,,,,,,,,,,,,,,,,,,,2,Primary,21,2,0,0,1,0,1,1,20,166.797,6.25,16.233999,11.375,51.780998,33.485001,21,7.625,13.468,5,5,3,7,5,7,7,5,7,Chlorine,Always,No,6,14.782,10,30.389999,10,40.984001,10,42.452999,0,0,0,0,0,36,22,4,26,1,10,7,60,Yes,1
151698,1,0,4,85.578003,10,78.405998,10,158.812,10,145.89101,1,2,2,4,34,Yes,Do not treat,Never,No,2,4,Primary,28,2,0,0,1,0,0,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151699,1,1,2,42.688,10,139.25,3,164.64101,10,131.98399,1,2,2,4,25,Yes,Chlorine,Always,Yes,3,6,Primary,28,3,0,0,0,1,1,1,32,271.18701,56.780998,29.532,19.796,13.454,22.858999,101.859,24.5,65.313004,3,7,1,7,5,7,1,7,5,Chlorine,Occasionally,Yes,1,17.375,5,30.733999,2,36.202999,10,118.656,1,1,1,0,3,18,20,10,30,1,3,6,0,Yes,0
151700,0,1,,,,,,,,,,,,,,,,,,,4,Primary,28,0,1,0,0,0,1,1,22,189.71899,39.030998,22.75,26.938,22.375,29.437,56.25,28.577999,26.594,5,3,7,5,7,3,7,5,1,Boil,Most of the time,No,1,67,10,213.21899,2,27.812,10,125.469,1,0,1,0,2,23,18,8,26,1,5,12,880,Yes,1
151701,0,1,,,,,,,,,,,,,,,,,,,5,Primary,21,0,1,0,0,0,0,1,25,450.828,38.375,30.438,48.969002,36.639999,32.219002,31.516001,22.139999,12.235,7,7,7,5,7,5,7,7,5,Chlorine,Always,Yes,1,20.422001,9,248.61,2,35.155998,10,75.186996,1,1,1,0,3,22,26,2,28,1,0,0,0,No,0
151702,0,0,,,,,,,,,,,,,,,,,,,4,Primary,21,3,0,0,0,1,0,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151703,0,1,,,,,,,,,,,,,,,,,,,2,Primary,28,0,1,0,0,0,0,1,19,163.562,88.469002,12.375,26.063,20.014999,13.219,13.906,14.641,7.1399999,7,3,5,3,1,7,1,5,5,Chlorine,Occasionally,Yes,5,119.625,8,128.062,2,15.015,10,84.420998,1,1,1,0,3,25,12,8,20,1,0,0,0,,
151704,1,0,3,57.905998,3,191.843,2,15.25,9,73.921997,1,2,2,4,17,Yes,Boil,Always,Yes,1,4,Secondary,28,1,0,1,0,0,0,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151705,0,0,,,,,,,,,,,,,,,,,,,6,Primary,32,0,1,0,0,0,1,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151706,0,0,,,,,,,,,,,,,,,,,,,2,Secondary,28,3,0,0,0,1,1,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151707,0,1,,,,,,,,,,,,,,,,,,,2,Primary,21,0,1,0,0,0,0,1,28,375.93701,79.890999,47.842999,33.735001,31.233999,43.780998,42.063,37.375,10.25,1,2,5,1,4,2,7,1,1,Chlorine,Occasionally,Yes,3,28.452999,10,29.641001,2,13.015,10,47.859001,1,0,1,0,2,25,8,17,25,1,0,0,0,Yes,1
151708,1,1,1,28.483999,10,102.719,3,120.609,10,123.875,1,2,2,4,24,Yes,Chlorine,Occasionally,Yes,3,3,Primary,21,3,0,0,0,1,0,1,29,46.264999,12.797,10.719,11.328,9.4060001,9.3129997,13.625,8.7810001,5.8590002,1,5,7,7,7,1,3,5,7,Boil,Most of the time,No,3,93.079002,10,80.5,2,14.937,10,155.65601,1,0,1,0,2,25,28,18,46,1,0,0,0,No,0
151709,0,1,,,,,,,,,,,,,,,,,,,6,Secondary,21,0,1,0,0,0,0,1,33,179.125,89.514999,67.704002,72.280998,33.594002,36.139999,81.235001,44.514999,22.688,7,7,5,7,7,5,7,1,7,Stand and settle,Always,No,1,7.8280001,10,167.10899,2,32,10,218.187,1,0,1,0,2,23,28,8,36,1,0,0,0,No,1
151710,1,1,3,32.139999,5,58.359001,2,15.11,7,160.76601,1,2,2,4,17,Yes,Chlorine,Always,Yes,1,0,College,21,1,0,1,0,0,0,1,22,29.797001,7.1399999,8.9219999,9.0939999,8.9219999,8.75,8.6870003,11.657,4.0780001,1,7,7,7,7,7,3,1,7,Chlorine,Always,Yes,1,13.532,2,32.812,2,11.625,4,20.358999,1,1,1,1,4,9,30,16,46,1,0,0,0,No,0
151711,0,1,,,,,,,,,,,,,,,,,,,3,Primary,31,2,0,0,1,0,0,1,24,210.765,98.515999,68.719002,50.25,34.75,43.764999,1816.719,12.985,19.389999,7,3,5,7,1,5,2,5,6,Chlorine,Always,Yes,1,4.8909998,6,24.437,2,18.813,5,46.719002,1,1,1,1,4,14,17,9,26,1,0,0,0,No,0
151712,1,1,4,21.952999,4,224.875,5,60.375,8,70.764999,1,2,2,4,21,Yes,Chlorine,Most of the time,Yes,3,2,Primary,26,3,0,0,0,1,0,1,20,48.422001,14.703,6.2659998,6.2969999,6.5469999,8.2650003,9.625,7.7030001,7.625,7,5,7,7,7,7,5,1,7,Chlorine,Always,Yes,1,4.625,4,22.156,2,9.3290005,7,52.25,1,1,1,1,4,14,28,8,36,1,0,0,0,No,1
151715,0,1,,,,,,,,,,,,,,,,,,,3,Secondary,21,2,0,0,1,0,1,1,29,151.34399,90.421997,23,25.375,38.405998,28.702999,27.844,38.609001,7.8439999,1,3,1,7,5,7,6,7,5,Chlorine,Most of the time,Yes,2,99.984001,7,289.828,10,178.23399,10,122.235,1,1,0,0,2,29,16,7,23,1,0,0,0,No,1
151716,1,1,,31.969,,367.09399,2,18.375,8,66.171997,1,2,2,4,10,Yes,Chlorine,Always,Yes,1,2,Primary,26,1,0,1,0,0,1,1,23,374.53101,68.436996,15.907,22.577999,13.093,110.797,16.344,21.391001,30.297001,4,6,5,5,5,5,5,1,5,Chlorine,Always,Yes,2,33.530998,10,209.547,4,102,10,216.84399,1,0,1,0,2,26,21,13,34,1,0,0,0,Yes,1
151717,1,1,2,33.75,2,14.641,2,18.858999,4,30.344,1,2,2,4,10,Yes,Chlorine,Always,Yes,1,0,Primary,26,1,0,1,0,0,0,1,25,347.71799,54.907001,23.327999,20.452999,23.889999,16.063,96.390999,29.389999,20.422001,3,7,7,5,7,5,5,3,7,Chlorine,Most of the time,Yes,1,15.469,5,31.938,2,15.578,10,178.36,1,1,1,0,3,18,28,12,40,1,10,9,1700,Yes,1
151718,1,1,3,113.86,10,120.609,2,20.233999,10,132.75,1,2,2,4,25,Yes,Strain through cloth,Most of the time,Yes,1,2,Primary,26,1,0,1,0,0,0,1,31,286.06299,58.780998,23.047001,25.875,16.264999,108.235,15.797,27.031,59.202999,1,7,3,3,5,6,5,5,7,Chlorine,Always,Yes,1,22.610001,6,60.577999,2,70.563004,9,83.030998,1,1,1,1,4,18,20,11,31,1,4,4,1460,No,1
151719,0,1,,,,,,,,,,,,,,,,,,,4,Primary,26,3,0,0,0,1,1,0,31,245.532,21.422001,30.687,42.672001,41.280998,12.641,25.375,23.672001,11.343,7,5,2,4,5,4,1,5,3,Chlorine,Always,Yes,1,20.858999,10,228.14101,8,72.875,10,149.562,1,0,1,0,2,29,14,11,25,1,0,0,0,Yes,0
151720,0,1,,,,,,,,,,,,,,,,,,,0,Primary,30,3,0,0,0,1,0,1,18,91.061996,27.063,29.531,23.327999,25.358999,26.452999,15.094,24.485001,10.718,3,3,3,1,1,1,3,5,3,Stand and settle,Always,No,1,10.532,2,13.641,2,27.969,10,95.954002,1,1,1,0,3,15,6,16,22,1,0,0,0,No,0
151723,0,1,,,,,,,,,,,,,,,,,,,3,Primary,30,1,0,1,0,0,0,1,25,68.421997,70.655998,31.983999,28.563,18.156,19,10.094,11.875,10.984,3,7,1,5,3,1,5,7,3,Boil,Occasionally,No,1,3.2809999,7,146.59399,10,80.844002,10,100.5,1,1,0,0,2,28,14,12,26,1,4,6,0,,
151724,1,1,6,65.093002,10,41.515999,10,99.140999,10,231.218,1,2,2,4,36,Yes,Chlorine,Occasionally,Yes,2,3,Primary,30,2,0,0,1,0,1,1,26,362.14099,48.952999,42.734001,46.327999,34.202999,39.438,37.765999,30.889999,38.063,6,1,1,2,6,4,1,1,6,Chlorine,Always,Yes,1,9.1409998,2,8.7030001,2,8.9689999,5,45.969002,1,1,1,1,4,10,11,16,27,1,0,0,0,Yes,0
151725,1,0,1,30.219,10,412.01599,2,344.875,9,184.438,1,2,2,4,22,Yes,Chlorine,Always,Yes,2,3,Secondary,31,2,0,0,1,0,1,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151726,0,0,,,,,,,,,,,,,,,,,,,1,Primary,22,3,0,0,0,1,0,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151727,0,0,,,,,,,,,,,,,,,,,,,3,Primary,22,3,0,0,0,1,1,1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151728,0,0,,,,,,,,,,,,,,,,,,,3,Primary,22,0,1,0,0,0,1,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151729,0,1,,,,,,,,,,,,,,,,,,,3,Secondary,22,1,0,1,0,0,1,1,26,388.06299,53.984001,16.313,55.234001,66.25,55.780998,105.25,44.672001,41.484001,3,3,3,5,4,6,4,2,3,Boil,Most of the time,No,6,43.657001,6,12.453,10,142.75,10,75.359001,0,1,0,0,1,32,13,13,26,1,16,12,5800,,
151730,0,0,,,,,,,,,,,,,,,,,,,2,College,15,2,0,0,1,0,1,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151731,1,1,,26.218,,225.297,4,26.593,6,127.36,1,2,2,4,10,Yes,Chlorine,Most of the time,Yes,1,2,Primary,35,1,0,1,0,0,1,1,22,290.65601,25.641001,31.656,21.812,22.579,19.843,27.827999,25.157,10.484,3,5,5,7,7,2,7,3,7,Chlorine,Always,Yes,1,19.437,8,61.421001,3,25.421,10,111.937,1,1,1,0,3,22,26,13,39,1,0,0,0,No,0
151732,0,0,,,,,,,,,,,,,,,,,,,5,Primary,35,0,1,0,0,0,0,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151733,0,0,,,,,,,,,,,,,,,,,,,0,Secondary,35,2,0,0,1,0,0,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151734,0,0,,,,,,,,,,,,,,,,,,,2,Primary,35,3,0,0,0,1,0,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151735,0,1,,,,,,,,,,,,,,,,,,,3,Secondary,35,0,1,0,0,0,0,0,33,421.39001,58.203999,26.843,10.282,32.342999,101.157,14.828,25.031,24.062,1,1,1,1,1,7,5,7,7,Chlorine,Most of the time,Yes,3,35.125,9,111.453,5,20.014999,9,153.297,1,1,1,1,4,26,6,8,14,1,0,0,0,Yes,1
151737,0,0,,,,,,,,,,,,,,,,,,,3,Secondary,22,0,1,0,0,0,1,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151738,0,1,,,,,,,,,,,,,,,,,,,1,Primary,22,3,0,0,0,1,1,1,24,382.5,83.234001,32.625,12.391,17.358999,22.657,99.718002,28.032,20.5,5,7,3,7,7,7,7,1,7,Chlorine,Occasionally,Yes,2,22.922001,2,14.875,2,10.375,7,70.765999,1,1,1,1,4,13,26,8,34,1,0,0,0,,1
151739,1,0,,77.985001,,435.93799,2,110.75,4,29.422001,1,2,2,4,6,Yes,Water filter,Occasionally,Yes,1,5,Secondary,22,1,0,1,0,0,1,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151740,0,1,,,,,,,,,,,,,,,,,,,4,Secondary,20,2,0,0,1,0,1,1,29,188.282,76,92.030998,56.187,50.375,51.297001,45.688,37.842999,64.235001,3,5,1,5,1,7,3,1,7,Stand and settle,Always,No,1,42.485001,5,99.328003,10,85.469002,10,83.421997,1,1,0,0,2,26,14,14,28,1,12,6,300,No,0
151741,1,1,1,55.984001,4,46.592999,2,37.984001,10,164.532,1,2,2,4,17,Yes,Chlorine,Most of the time,Yes,2,3,Primary,20,2,0,0,1,0,0,1,25,115.438,44.375,75.484001,18.766001,12.922,25.031,26.594,57.077999,15.015,3,5,5,3,7,3,5,5,7,Water filter,Most of the time,No,1,14.25,10,75.75,2,12.203,10,86.703003,1,0,1,0,2,23,22,12,34,1,0,0,0,No,0
151742,0,0,,,,,,,,,,,,,,,,,,,1,Primary,20,3,0,0,0,1,0,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151743,0,0,,,,,,,,,,,,,,,,,,,1,Secondary,20,1,0,1,0,0,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151744,1,1,4,32.155998,10,111.718,4,71.329002,10,98.078003,1,2,2,4,28,Yes,Chlorine,Always,Yes,3,1,Secondary,24,3,0,0,0,1,0,1,21,229.76601,69.75,25.562,59.688,18.452999,24.297001,19.718,31.766001,11.797,3,3,7,7,3,1,5,1,7,Chlorine,Most of the time,Yes,2,30.641001,3,36,5,59.187,10,101.797,1,1,1,0,3,20,22,18,40,1,10,12,409,No,0
151746,1,1,1,38.969002,2,38.735001,2,325.23499,10,296.31299,1,2,2,4,15,Yes,Chlorine,Most of the time,No,3,1,Primary,24,3,0,0,0,1,1,1,20,187.23399,24.531,46.515999,8.7659998,24.327999,35.25,10.578,23.719,15.015,4,4,4,4,4,7,7,7,7,Chlorine,Most of the time,Yes,1,20.312,5,65.969002,2,14.781,10,153.812,1,1,1,0,3,18,18,3,21,1,3,2,600,No,
151747,1,1,2,13.157,8,106.328,9,264.09399,4,196.485,1,2,2,4,23,No,Boil,Most of the time,No,1,5,Primary,24,1,0,1,0,0,1,1,35,268.06299,25.156,22.75,15.266,63.842999,33.577999,11.782,22.389999,24.516001,3,5,5,5,3,3,3,5,5,Chlorine,Occasionally,No,1,72.890999,8,113.296,2,59.467999,4,129.46899,1,1,1,1,4,15,18,14,32,1,5,6,0,No,0
151748,1,1,2,29.639999,10,57.75,2,53.234001,8,56.187,1,2,2,4,22,Yes,Chlorine,Occasionally,Yes,2,4,Primary,24,2,0,0,1,0,1,1,25,111.765,35.828999,24.812,22.672001,28.483999,23.157,173.515,10.156,267.65701,7,7,5,7,5,5,7,7,5,Chlorine,Most of the time,Yes,5,33.297001,10,148.96899,10,84.813004,10,170.03101,1,0,0,0,1,35,24,2,26,1,0,0,0,,
151749,0,0,,,,,,,,,,,,,,,,,,,1,Primary,34,2,0,0,1,0,1,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151750,0,0,,,,,,,,,,,,,,,,,,,1,Primary,34,1,0,1,0,0,0,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151751,1,1,6,60.952999,7,28.485001,10,62.467999,10,175.453,1,2,2,4,33,No,Stand and settle,Always,No,1,1,Primary,34,1,0,1,0,0,0,0,19,229.297,15.422,17,20.108999,10.61,12.5,12.328,14.969,8.4840002,5,3,5,7,3,3,5,5,5,Chlorine,Most of the time,Yes,6,41.094002,10,175.5,2,2.8280001,6,28.5,0,0,1,1,2,24,18,10,28,1,6,6,0,No,0
151752,0,0,,,,,,,,,,,,,,,,,,,1,Primary,34,2,0,0,1,0,0,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151753,1,1,1,13.484,10,107.485,2,21.235001,4,71.530998,1,2,2,4,17,Yes,Boil,Occasionally,No,1,3,Secondary,34,1,0,1,0,0,0,1,29,142.765,49.5,51.827999,27.938,18.858999,17.156,13.016,10.734,11.922,3,3,5,3,3,5,5,3,5,Chlorine,Always,Yes,1,6.5,10,75.436996,2,22.547001,6,87.936996,1,0,1,1,3,19,14,12,26,1,6,9,300,No,0
151754,0,1,,,,,,,,,,,,,,,,,,,2,Primary,29,1,0,1,0,0,0,1,23,163.687,55.359001,18.454,60.187,20.188,42.609001,33.140999,48.75,13.718,1,5,7,4,7,6,2,5,7,Chlorine,Always,Yes,3,22.125,10,51.438,3,21.641001,10,61.484001,1,0,1,0,2,26,25,14,39,1,10,2,2400,No,0
151755,0,1,,,,,,,,,,,,,,,,,,,2,Primary,29,1,0,1,0,0,0,1,25,391.14001,28.656,82.469002,32.125,31.969,21.266001,57.687,23.75,5.0780001,3,1,1,1,1,1,3,3,3,Stand and settle,Always,No,6,53.422001,10,124.859,10,80.531998,10,180.422,0,0,0,0,0,36,2,18,20,1,0,0,0,,0
151756,1,1,4,100.547,3,66.295998,2,16.889999,10,85.281998,1,2,2,4,19,Yes,Chlorine,Most of the time,Yes,1,2,Primary,29,1,0,1,0,0,0,1,25,105.844,14.812,15.078,12.985,25.375,6.8280001,12.953,12.016,10.484,5,5,5,5,5,5,5,5,5,Chlorine,Occasionally,Yes,1,25.812,10,57.484001,4,24.438,10,65.828003,1,0,1,0,2,25,20,8,28,1,0,0,0,,
151757,0,0,,,,,,,,,,,,,,,,,,,2,Primary,29,0,1,0,0,0,1,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151758,0,1,,,,,,,,,,,,,,,,,,,5,Primary,29,0,1,0,0,0,0,1,25,251.657,14.172,27.343,32.390999,47.734001,49.438,16.656,49.063,15.234,1,6,5,5,7,1,3,7,5,Stand and settle,Always,Yes,1,24.593,10,316.73499,10,206.328,5,33,1,0,0,1,2,26,23,16,39,1,5,5,0,Yes,0
151759,1,1,6,49.109001,10,130.438,10,98.813004,10,75.280998,1,2,2,4,36,Yes,Strain through cloth,Always,Yes,2,2,Primary,29,2,0,0,1,0,0,1,22,195.047,43.187,31.5,56.063,24.718,38.532001,7.9219999,70.843002,19.422001,3,3,3,3,7,3,3,3,3,Water filter,Always,No,6,30.391001,10,157.203,10,279.40601,7,228.875,0,0,0,1,1,33,14,16,30,1,6,6,750,No,
151760,1,1,2,34.469002,5,66.5,9,314.328,6,133.5,1,2,2,4,22,Yes,Chlorine,Most of the time,Yes,3,4,Primary,29,3,0,0,0,1,0,1,29,285.31201,37.422001,52.688,29.608999,29.688,26.406,26.062,23.610001,34.047001,7,1,3,7,5,7,1,3,7,Chlorine,Always,Yes,3,89.328003,6,47.125,2,22.437,10,189.313,1,1,1,0,3,21,18,10,28,1,5,5,500,No,0
151761,1,0,1,18.562,9,157.938,2,18.937,10,61.827999,1,2,2,4,22,Yes,Chlorine,Occasionally,Yes,1,3,Primary,33,1,0,1,0,0,1,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151797,1,0,2,21.75,2,32.312,2,22.687,8,85.296997,1,2,2,4,14,Yes,Chlorine,Occasionally,Yes,1,1,Primary,32,1,0,1,0,0,1,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151798,1,1,1,32.969002,10,165.438,2,23.172001,8,158.343,1,2,2,4,21,No,Water filter,Most of the time,Yes,1,2,Primary,32,1,0,1,0,0,0,0,29,356.797,51.282001,62.046001,19.422001,13.297,25.172001,22.983999,64.329002,6.7649999,5,5,5,5,5,5,5,5,5,Boil,Most of the time,No,1,21.532,8,138.422,10,112.61,10,101.234,1,1,0,0,2,29,20,8,28,1,0,0,0,No,0
151799,0,1,,,,,,,,,,,,,,,,,,,0,Primary,32,2,0,0,1,0,0,1,25,271.953,27.016001,36.422001,13.828,26.375,23.844,23.937,23.75,11.766,2,3,4,3,5,7,5,7,7,Stand and settle,Always,No,1,30.014999,2,16.735001,9,328.375,6,140.73399,1,1,1,1,4,18,17,7,24,1,0,0,0,No,0
151801,0,1,,,,,,,,,,,,,,,,,,,4,Primary,32,0,1,0,0,0,0,1,34,220.625,64.688004,44.327999,26.75,30.125,29.797001,33.797001,28.437,16.938,3,3,3,3,5,4,3,5,5,Chlorine,Always,Yes,1,21.610001,9,184.34399,3,20.5,10,290.625,1,1,1,0,3,23,14,13,27,1,3,6,300,Yes,1
151823,0,1,,,,,,,,,,,,,,,,,,,1,Secondary,19,0,1,0,0,0,0,1,20,288.78101,35.360001,26.077999,61.515999,13.468,30.563,15.625,30.014999,10.907,3,3,3,5,6,5,7,5,5,Chlorine,Occasionally,Yes,1,67.953003,7,42.469002,4,75.889999,10,92.969002,1,1,1,0,3,22,17,8,25,1,0,0,0,No,0
151824,1,1,1,16.219,6,267,2,32.360001,6,86.438004,1,2,2,4,15,Yes,Chlorine,Occasionally,Yes,2,3,Primary,19,2,0,0,1,0,0,1,30,49.592999,13.922,8.2030001,8,6.8909998,11.406,8.2810001,6.5630002,5.2030001,4,1,5,6,6,1,3,1,6,Chlorine,Always,Yes,1,11.406,2,20.781,2,13.828,10,174.078,1,1,1,0,3,15,19,19,38,1,0,0,0,Yes,1
151825,1,1,1,41.139999,6,51.375,7,108.031,4,81,1,2,2,4,18,Yes,Chlorine,Most of the time,Yes,2,6,Primary,19,2,0,0,1,0,0,1,30,206.562,22.733999,46.922001,11.797,12.672,5.0780001,8.5,24.485001,17.656,3,3,3,3,3,3,3,3,3,Chlorine,Occasionally,Yes,2,16,10,81.875,4,21.483999,10,113.563,1,0,1,0,2,26,10,16,26,1,5,6,6,No,0
151826,1,1,1,7.5469999,10,41.202999,2,54.313,10,240.078,1,2,2,4,23,Yes,Chlorine,Always,Yes,1,2,Secondary,19,1,0,1,0,0,0,1,23,113.968,18.297001,17.391001,17.875,30.094,13.015,14.75,17.766001,18.687,3,5,5,3,5,5,5,3,5,Chlorine,Always,Yes,1,7.6560001,3,27.282,2,23.733999,5,57.687,1,1,1,1,4,11,18,12,30,1,0,0,0,Yes,0
151827,1,0,2,53.235001,8,200.15601,2,87.485001,9,216.047,1,2,2,4,21,Yes,Chlorine,Always,Yes,3,4,Primary,19,3,0,0,0,1,0,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151828,1,1,1,24.062,3,58.202999,2,18.093,7,139.468,1,2,2,4,13,Yes,Chlorine,Most of the time,Yes,3,2,Primary,19,3,0,0,0,1,0,1,23,283.43701,43.640999,21.797001,63.765999,19.421,37.485001,28.344,52.217999,16.860001,3,5,7,5,5,7,5,7,5,Chlorine,Most of the time,Yes,1,13.156,2,18.375,2,11.266,7,57.609001,1,1,1,1,4,12,22,6,28,1,4,6,650,Yes,0
151829,0,0,,,,,,,,,,,,,,,,,,,7,Primary,19,2,0,0,1,0,0,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151830,0,0,,,,,,,,,,,,,,,,,,,2,Primary,19,1,0,1,0,0,0,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151831,0,0,,,,,,,,,,,,,,,,,,,2,Primary,19,1,0,1,0,0,0,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
